2020-12-21 21:35	1.22323	1.22337	1.22322	1.22329	84
2020-12-21 21:40	1.22330	1.22352	1.22328	1.22350	74
2020-12-21 21:45	1.22352	1.22355	1.22341	1.22352	238
2020-12-21 21:50	1.22351	1.22352	1.22340	1.22346	305
2020-12-21 21:55	1.22345	1.22450	1.22345	1.22432	786
2020-12-21 22:00	1.22432	1.22434	1.22383	1.22386	49
2020-12-21 22:05	1.22383	1.22399	1.22341	1.22347	95
2020-12-21 22:10	1.22347	1.22366	1.22347	1.22359	18
2020-12-21 22:15	1.22359	1.22359	1.22359	1.22359	1
2020-12-21 22:20	1.22373	1.22399	1.22355	1.22399	12
2020-12-21 22:25	1.22369	1.22402	1.22340	1.22358	110
2020-12-21 22:30	1.22355	1.22377	1.22342	1.22348	46
2020-12-21 22:35	1.22348	1.22390	1.22348	1.22382	115
2020-12-21 22:40	1.22383	1.22385	1.22377	1.22379	45
2020-12-21 22:45	1.22378	1.22383	1.22355	1.22365	30
2020-12-21 22:50	1.22371	1.22382	1.22371	1.22382	30
2020-12-21 22:55	1.22382	1.22389	1.22377	1.22382	21
2020-12-21 23:00	1.22392	1.22445	1.22392	1.22425	630
2020-12-21 23:05	1.22426	1.22431	1.22417	1.22428	291
2020-12-21 23:10	1.22431	1.22470	1.22431	1.22469	152
2020-12-21 23:15	1.22470	1.22498	1.22460	1.22484	168
2020-12-21 23:20	1.22484	1.22486	1.22430	1.22431	355
2020-12-21 23:25	1.22430	1.22430	1.22389	1.22398	258
2020-12-21 23:30	1.22399	1.22414	1.22392	1.22402	198
2020-12-21 23:35	1.22406	1.22409	1.22391	1.22391	270
2020-12-21 23:40	1.22392	1.22403	1.22381	1.22398	287
2020-12-21 23:45	1.22396	1.22396	1.22358	1.22367	261
2020-12-21 23:50	1.22367	1.22379	1.22367	1.22370	140
2020-12-21 23:55	1.22370	1.22370	1.22339	1.22346	296
2020-12-22 00:00	1.22347	1.22374	1.22328	1.22364	497
2020-12-22 00:05	1.22363	1.22418	1.22358	1.22418	217
2020-12-22 00:10	1.22419	1.22433	1.22411	1.22424	310
2020-12-22 00:15	1.22422	1.22425	1.22416	1.22416	364
2020-12-22 00:20	1.22415	1.22415	1.22367	1.22368	358
2020-12-22 00:25	1.22369	1.22372	1.22352	1.22363	149
2020-12-22 00:30	1.22365	1.22369	1.22339	1.22346	186
2020-12-22 00:35	1.22348	1.22350	1.22331	1.22350	195
2020-12-22 00:40	1.22351	1.22365	1.22320	1.22322	356
2020-12-22 00:45	1.22322	1.22327	1.22306	1.22308	349
2020-12-22 00:50	1.22308	1.22318	1.22291	1.22292	463
2020-12-22 00:55	1.22290	1.22316	1.22285	1.22309	336
2020-12-22 01:00	1.22308	1.22330	1.22304	1.22324	570
2020-12-22 01:05	1.22325	1.22325	1.22298	1.22298	374
2020-12-22 01:10	1.22297	1.22316	1.22283	1.22316	323
2020-12-22 01:15	1.22315	1.22338	1.22311	1.22328	370
2020-12-22 01:20	1.22327	1.22337	1.22312	1.22315	415
2020-12-22 01:25	1.22316	1.22374	1.22313	1.22367	344
2020-12-22 01:30	1.22367	1.22374	1.22345	1.22363	500
2020-12-22 01:35	1.22364	1.22365	1.22336	1.22341	468
2020-12-22 01:40	1.22340	1.22341	1.22313	1.22317	465
2020-12-22 01:45	1.22317	1.22340	1.22317	1.22323	468
2020-12-22 01:50	1.22323	1.22341	1.22318	1.22318	396
2020-12-22 01:55	1.22320	1.22320	1.22291	1.22312	392
2020-12-22 02:00	1.22310	1.22316	1.22295	1.22310	504
2020-12-22 02:05	1.22311	1.22326	1.22304	1.22314	337
2020-12-22 02:10	1.22313	1.22320	1.22299	1.22318	509
2020-12-22 02:15	1.22318	1.22324	1.22303	1.22309	512
2020-12-22 02:20	1.22309	1.22322	1.22306	1.22314	279
2020-12-22 02:25	1.22314	1.22325	1.22314	1.22325	192
2020-12-22 02:30	1.22325	1.22334	1.22323	1.22325	217
2020-12-22 02:35	1.22326	1.22354	1.22320	1.22344	429
2020-12-22 02:40	1.22345	1.22347	1.22323	1.22323	563
2020-12-22 02:45	1.22322	1.22337	1.22318	1.22324	563
2020-12-22 02:50	1.22325	1.22336	1.22323	1.22326	403
2020-12-22 02:55	1.22324	1.22329	1.22320	1.22325	179
2020-12-22 03:00	1.22326	1.22327	1.22302	1.22305	374
2020-12-22 03:05	1.22304	1.22313	1.22304	1.22311	273
2020-12-22 03:10	1.22311	1.22316	1.22295	1.22301	297
2020-12-22 03:15	1.22299	1.22309	1.22254	1.22265	813
2020-12-22 03:20	1.22264	1.22276	1.22239	1.22251	662
2020-12-22 03:25	1.22250	1.22261	1.22246	1.22256	295
2020-12-22 03:30	1.22260	1.22268	1.22260	1.22263	118
2020-12-22 03:35	1.22261	1.22267	1.22245	1.22266	295
2020-12-22 03:40	1.22266	1.22286	1.22263	1.22286	193
