Date,Return,Return_Predicted,Movement_Predicted,Movement_Real,Hit,Investiment_Return
2021-04-06 13:05,0.00026,0.02391,Up,Up,1,0.00026
2021-04-06 13:10,-0.0001,0.02348,Up,Down,0,-0.0001
2021-04-06 13:15,0.00023,0.02352,Up,Up,1,0.00023
2021-04-06 13:20,0.00028,0.02321,Up,Up,1,0.00028
2021-04-06 13:25,0.0006,0.02306,Up,Up,1,0.0006
2021-04-06 13:30,-0.0001,0.02374,Up,Down,0,-0.0001
2021-04-06 13:35,-1.0,0.02357,Up,Down,0,-1.0
2021-04-06 13:40,-0.0001,0.02343,Up,Down,0,-0.0001
2021-04-06 13:45,7.99999,0.02329,Up,Up,1,7.99999
2021-04-06 13:50,0.00023,0.02334,Up,Up,1,0.00023
2021-04-06 13:55,-9.9999,0.02316,Up,Down,0,-9.9999
2021-04-06 14:00,0.00045,0.02397,Up,Up,1,0.00045
2021-04-06 14:05,-0.0001,0.02346,Up,Down,0,-0.0001
2021-04-06 14:10,0.00011,0.02313,Up,Up,1,0.00011
2021-04-06 14:15,0.00022,0.02325,Up,Up,1,0.00022
2021-04-06 14:20,-0.0003,0.02305,Up,Down,0,-0.0003
2021-04-06 14:25,-2.9999,0.02317,Up,Down,0,-2.9999
2021-04-06 14:30,-0.0002,0.02334,Up,Down,0,-0.0002
2021-04-06 14:35,7.99999,0.02385,Up,Up,1,7.99999
2021-04-06 14:40,0.00039,0.02325,Up,Up,1,0.00039
2021-04-06 14:45,-0.0001,0.02315,Up,Down,0,-0.0001
2021-04-06 14:50,-0.0004,0.02284,Up,Down,0,-0.0004
2021-04-06 14:55,2.99999,0.02375,Up,Up,1,2.99999
2021-04-06 15:00,0.00035,0.02316,Up,Up,1,0.00035
2021-04-06 15:05,0.00024,0.02288,Up,Up,1,0.00024
2021-04-06 15:10,-9.9999,0.02277,Up,Down,0,-9.9999
2021-04-06 15:15,5.99999,0.02298,Up,Up,1,5.99999
2021-04-06 15:20,4.0,0.0226,Up,Up,1,4.0
2021-04-06 15:25,9.99999,0.02266,Up,Up,1,9.99999
2021-04-06 15:30,0.00011,0.02263,Up,Up,1,0.00011
2021-04-06 15:35,0.00045,0.0226,Up,Up,1,0.00045
2021-04-06 15:40,-0.0001,0.02259,Up,Down,0,-0.0001
2021-04-06 15:45,0.00046,0.02274,Up,Up,1,0.00046
2021-04-06 15:50,-0.0002,0.02277,Up,Down,0,-0.0002
2021-04-06 15:55,-0.0003,0.0227,Up,Down,0,-0.0003
2021-04-06 16:00,0.00029,0.02289,Up,Up,1,0.00029
2021-04-06 16:05,8.0,0.02274,Up,Up,1,8.0
2021-04-06 16:10,0.0,0.0227,Up,Down,0,0.0
2021-04-06 16:15,-2.9999,0.02289,Up,Down,0,-2.9999
2021-04-06 16:20,-0.0002,0.02261,Up,Down,0,-0.0002
2021-04-06 16:25,9.0,0.02257,Up,Up,1,9.0
2021-04-06 16:30,7.99999,0.02265,Up,Up,1,7.99999
2021-04-06 16:35,3.0,0.02261,Up,Up,1,3.0
2021-04-06 16:40,0.00028,0.02236,Up,Up,1,0.00028
2021-04-06 16:45,4.99999,0.02235,Up,Up,1,4.99999
2021-04-06 16:50,0.0001,0.02242,Up,Up,1,0.0001
2021-04-06 16:55,0.00011,0.02237,Up,Up,1,0.00011
2021-04-06 17:00,0.00011,0.02303,Up,Up,1,0.00011
2021-04-06 17:05,-8.9999,0.02239,Up,Down,0,-8.9999
2021-04-06 17:10,0.00028,0.0226,Up,Up,1,0.00028
2021-04-06 17:15,-0.0003,0.0227,Up,Down,0,-0.0003
2021-04-06 17:20,-0.0002,0.02294,Up,Down,0,-0.0002
2021-04-06 17:25,-7.9999,0.02295,Up,Down,0,-7.9999
2021-04-06 17:30,4.99999,0.02259,Up,Up,1,4.99999
2021-04-06 17:35,-1.9999,0.02256,Up,Down,0,-1.9999
2021-04-06 17:40,0.00014,0.02256,Up,Up,1,0.00014
2021-04-06 17:45,0.00012,0.02232,Up,Up,1,0.00012
2021-04-06 17:50,-7.0,0.02226,Up,Down,0,-7.0
2021-04-06 17:55,0.00021,0.02239,Up,Up,1,0.00021
2021-04-06 18:00,0.00012,0.02266,Up,Up,1,0.00012
2021-04-06 18:05,0.00059,0.02255,Up,Up,1,0.00059
2021-04-06 18:10,0.0,0.0227,Up,Down,0,0.0
2021-04-06 18:15,0.00024,0.02242,Up,Up,1,0.00024
2021-04-06 18:20,-0.0001,0.02237,Up,Down,0,-0.0001
2021-04-06 18:25,0.00033,0.02282,Up,Up,1,0.00033
2021-04-06 18:30,3.99999,0.02243,Up,Up,1,3.99999
2021-04-06 18:35,3.0,0.02251,Up,Up,1,3.0
2021-04-06 18:40,0.00038,0.02258,Up,Up,1,0.00038
2021-04-06 18:45,-0.0001,0.02262,Up,Down,0,-0.0001
2021-04-06 18:50,-4.0,0.02267,Up,Down,0,-4.0
2021-04-06 18:55,-0.0001,0.02257,Up,Down,0,-0.0001
2021-04-06 19:00,7.0,0.02303,Up,Up,1,7.0
2021-04-06 19:05,5.0,0.02247,Up,Up,1,5.0
2021-04-06 19:10,0.0,0.02231,Up,Down,0,0.0
2021-04-06 19:15,0.00014,0.0223,Up,Up,1,0.00014
2021-04-06 19:20,0.0,0.02224,Up,Down,0,0.0
2021-04-06 19:25,-0.0001,0.0222,Up,Down,0,-0.0001
2021-04-06 19:30,-0.0002,0.02237,Up,Down,0,-0.0002
2021-04-06 19:35,9.0,0.02241,Up,Up,1,9.0
2021-04-06 19:40,-0.0001,0.02231,Up,Down,0,-0.0001
2021-04-06 19:45,0.0,0.0223,Up,Down,0,0.0
2021-04-06 19:50,0.00059,0.02229,Up,Up,1,0.00059
2021-04-06 19:55,4.0,0.0225,Up,Up,1,4.0
2021-04-06 20:00,7.99999,0.02246,Up,Up,1,7.99999
2021-04-06 20:05,-4.9999,0.02215,Up,Down,0,-4.9999
2021-04-06 20:10,8.99999,0.02228,Up,Up,1,8.99999
2021-04-06 20:15,0.00014,0.02222,Up,Up,1,0.00014
2021-04-06 20:20,4.0,0.02214,Up,Up,1,4.0
2021-04-06 20:25,-4.0,0.02211,Up,Down,0,-4.0
2021-04-06 20:30,0.0,0.02219,Up,Down,0,0.0
2021-04-06 20:35,-8.9999,0.02212,Up,Down,0,-8.9999
2021-04-06 20:40,-9.9999,0.02223,Up,Down,0,-9.9999
2021-04-06 20:45,-7.0,0.02225,Up,Down,0,-7.0
2021-04-06 20:50,-1.0,0.02259,Up,Down,0,-1.0
2021-04-06 20:55,9.99999,0.02269,Up,Up,1,9.99999
2021-04-06 21:00,-8.9999,0.01649,Up,Down,0,-8.9999
2021-04-06 21:05,-7.0,0.01651,Up,Down,0,-7.0
2021-04-06 21:10,4.99999,0.01551,Up,Up,1,4.99999
2021-04-06 21:15,1.0,0.01549,Up,Up,1,1.0
2021-04-06 21:20,-5.9999,0.01549,Up,Down,0,-5.9999
2021-04-06 21:25,-6.0,0.01885,Up,Down,0,-6.0
2021-04-06 21:30,0.0,0.01786,Up,Down,0,0.0
2021-04-06 21:35,-4.9999,0.02218,Up,Down,0,-4.9999
2021-04-06 21:40,-4.0,0.02217,Up,Down,0,-4.0
2021-04-06 21:45,-7.9999,0.02219,Up,Down,0,-7.9999
2021-04-06 21:50,9.99999,0.01668,Up,Up,1,9.99999
2021-04-06 21:55,0.00019,0.01552,Up,Up,1,0.00019
2021-04-06 22:00,-9.9999,0.0224,Up,Down,0,-9.9999
2021-04-06 22:05,-4.0,0.0223,Up,Down,0,-4.0
2021-04-06 22:10,5.99999,0.02221,Up,Up,1,5.99999
2021-04-06 22:15,2.99999,0.02211,Up,Up,1,2.99999
2021-04-06 22:20,1.0,0.02079,Up,Up,1,1.0
2021-04-06 22:25,-5.9999,0.02118,Up,Down,0,-5.9999
2021-04-06 22:30,-6.0,0.02198,Up,Down,0,-6.0
2021-04-06 22:35,0.0,0.01845,Up,Down,0,0.0
2021-04-06 22:40,-9.9999,0.02021,Up,Down,0,-9.9999
2021-04-06 22:45,9.99999,0.01668,Up,Up,1,9.99999
2021-04-06 22:50,-0.0001,0.0155,Up,Down,0,-0.0001
2021-04-06 22:55,9.99999,0.01885,Up,Up,1,9.99999
2021-04-06 23:00,1.0,0.0222,Up,Up,1,1.0
2021-04-06 23:05,-9.0,0.02212,Up,Down,0,-9.0
2021-04-06 23:10,-9.9999,0.02213,Up,Down,0,-9.9999
2021-04-06 23:15,-5.0,0.0221,Up,Down,0,-5.0
2021-04-06 23:20,0.00012,0.01747,Up,Up,1,0.00012
2021-04-06 23:25,-1.0,0.02208,Up,Down,0,-1.0
2021-04-06 23:30,0.00018,0.0204,Up,Up,1,0.00018
2021-04-06 23:35,-8.9999,0.0221,Up,Down,0,-8.9999
2021-04-06 23:40,0.0,0.0221,Up,Down,0,0.0
2021-04-06 23:45,4.0,0.02215,Up,Up,1,4.0
2021-04-06 23:50,2.99999,0.0221,Up,Up,1,2.99999
2021-04-06 23:55,-0.0002,0.0198,Up,Down,0,-0.0002
2021-04-07 00:00,-0.0001,0.02254,Up,Down,0,-0.0001
2021-04-07 00:05,5.0,0.0223,Up,Up,1,5.0
2021-04-07 00:10,4.0,0.02231,Up,Up,1,4.0
2021-04-07 00:15,1.99999,0.02232,Up,Up,1,1.99999
2021-04-07 00:20,-9.9999,0.02234,Up,Down,0,-9.9999
2021-04-07 00:25,-0.0002,0.02227,Up,Down,0,-0.0002
2021-04-07 00:30,8.99999,0.02236,Up,Up,1,8.99999
2021-04-07 00:35,0.00015,0.02232,Up,Up,1,0.00015
2021-04-07 00:40,4.0,0.02225,Up,Up,1,4.0
2021-04-07 00:45,-0.0001,0.02232,Up,Down,0,-0.0001
2021-04-07 00:50,0.00021,0.0224,Up,Up,1,0.00021
2021-04-07 00:55,-9.9999,0.02237,Up,Down,0,-9.9999
2021-04-07 01:00,0.00039,0.02229,Up,Up,1,0.00039
2021-04-07 01:05,0.00011,0.0227,Up,Up,1,0.00011
2021-04-07 01:10,-8.9999,0.02266,Up,Down,0,-8.9999
2021-04-07 01:15,4.0,0.02255,Up,Up,1,4.0
2021-04-07 01:20,-0.0001,0.02238,Up,Down,0,-0.0001
2021-04-07 01:25,-0.0001,0.0224,Up,Down,0,-0.0001
2021-04-07 01:30,0.00026,0.02241,Up,Up,1,0.00026
2021-04-07 01:35,-0.0002,0.02226,Up,Down,0,-0.0002
2021-04-07 01:40,0.0,0.02252,Up,Down,0,0.0
2021-04-07 01:45,1.99999,0.02287,Up,Up,1,1.99999
2021-04-07 01:50,-0.0002,0.02246,Up,Down,0,-0.0002
2021-04-07 01:55,8.0,0.02238,Up,Up,1,8.0
2021-04-07 02:00,-8.0,0.02229,Up,Down,0,-8.0
2021-04-07 02:05,-0.0003,0.02241,Up,Down,0,-0.0003
2021-04-07 02:10,0.00017,0.02271,Up,Up,1,0.00017
2021-04-07 02:15,-0.0001,0.02262,Up,Down,0,-0.0001
2021-04-07 02:20,-6.0,0.0224,Up,Down,0,-6.0
2021-04-07 02:25,0.00017,0.02249,Up,Up,1,0.00017
2021-04-07 02:30,8.0,0.02253,Up,Up,1,8.0
2021-04-07 02:35,4.0,0.02224,Up,Up,1,4.0
2021-04-07 02:40,-0.0001,0.02239,Up,Down,0,-0.0001
2021-04-07 02:45,-9.9999,0.02251,Up,Down,0,-9.9999
2021-04-07 02:50,-0.0002,0.02258,Up,Down,0,-0.0002
2021-04-07 02:55,0.00011,0.02286,Up,Up,1,0.00011
2021-04-07 03:00,-4.9999,0.02233,Up,Down,0,-4.9999
2021-04-07 03:05,-5.0,0.02247,Up,Down,0,-5.0
2021-04-07 03:10,0.00011,0.02241,Up,Up,1,0.00011
2021-04-07 03:15,-8.0,0.02248,Up,Down,0,-8.0
2021-04-07 03:20,7.0,0.02248,Up,Up,1,7.0
2021-04-07 03:25,6.0,0.02223,Up,Up,1,6.0
2021-04-07 03:30,-1.0,0.02222,Up,Down,0,-1.0
2021-04-07 03:35,-1.0,0.02214,Up,Down,0,-1.0
2021-04-07 03:40,-4.0,0.02222,Up,Down,0,-4.0
2021-04-07 03:45,-0.0002,0.02226,Up,Down,0,-0.0002
2021-04-07 03:50,6.99999,0.02236,Up,Up,1,6.99999
2021-04-07 03:55,0.00012,0.02225,Up,Up,1,0.00012
2021-04-07 04:00,7.0,0.02224,Up,Up,1,7.0
2021-04-07 04:05,4.0,0.02223,Up,Up,1,4.0
2021-04-07 04:10,9.99999,0.02227,Up,Up,1,9.99999
2021-04-07 04:15,7.0,0.02225,Up,Up,1,7.0
2021-04-07 04:20,-4.9999,0.02021,Up,Down,0,-4.9999
2021-04-07 04:25,7.99999,0.02221,Up,Up,1,7.99999
2021-04-07 04:30,-1.9999,0.02233,Up,Down,0,-1.9999
2021-04-07 04:35,0.00012,0.02217,Up,Up,1,0.00012
2021-04-07 04:40,4.99999,0.02218,Up,Up,1,4.99999
2021-04-07 04:45,-8.0,0.02218,Up,Down,0,-8.0
2021-04-07 04:50,-1.9999,0.02218,Up,Down,0,-1.9999
2021-04-07 04:55,1.0,0.02221,Up,Up,1,1.0
2021-04-07 05:00,9.99999,0.02245,Up,Up,1,9.99999
2021-04-07 05:05,0.0,0.02224,Up,Down,0,0.0
2021-04-07 05:10,-0.0002,0.02217,Up,Down,0,-0.0002
2021-04-07 05:15,5.99999,0.02238,Up,Up,1,5.99999
2021-04-07 05:20,9.0,0.02224,Up,Up,1,9.0
2021-04-07 05:25,6.99999,0.02218,Up,Up,1,6.99999
2021-04-07 05:30,-9.9999,0.02226,Up,Down,0,-9.9999
2021-04-07 05:35,9.99999,0.02232,Up,Up,1,9.99999
2021-04-07 05:40,-2.0,0.0222,Up,Down,0,-2.0
2021-04-07 05:45,0.00011,0.02244,Up,Up,1,0.00011
2021-04-07 05:50,4.0,0.02233,Up,Up,1,4.0
2021-04-07 05:55,0.00029,0.02242,Up,Up,1,0.00029
2021-04-07 06:00,-0.001,0.02255,Up,Down,0,-0.001
2021-04-07 06:05,0.00036,0.02349,Up,Up,1,0.00036
2021-04-07 06:10,-8.0,0.02337,Up,Down,0,-8.0
2021-04-07 06:15,0.00015,0.023,Up,Up,1,0.00015
2021-04-07 06:20,0.00042,0.02294,Up,Up,1,0.00042
2021-04-07 06:25,0.00051,0.02275,Up,Up,1,0.00051
2021-04-07 06:30,-0.0001,0.02354,Up,Down,0,-0.0001
2021-04-07 06:35,-0.0003,0.02307,Up,Down,0,-0.0003
2021-04-07 06:40,7.0,0.02321,Up,Up,1,7.0
2021-04-07 06:45,-0.0007,0.02293,Up,Down,0,-0.0007
2021-04-07 06:50,0.00015,0.02341,Up,Up,1,0.00015
2021-04-07 06:55,0.00085,0.02362,Up,Up,1,0.00085
2021-04-07 07:00,-5.9999,0.02393,Up,Down,0,-5.9999
2021-04-07 07:05,-0.0005,0.02305,Up,Down,0,-0.0005
2021-04-07 07:10,9.99999,0.02318,Up,Up,1,9.99999
2021-04-07 07:15,-0.0001,0.02293,Up,Down,0,-0.0001
2021-04-07 07:20,-2.9999,0.02285,Up,Down,0,-2.9999
2021-04-07 07:25,-0.0001,0.02302,Up,Down,0,-0.0001
2021-04-07 07:30,-0.0003,0.02305,Up,Down,0,-0.0003
2021-04-07 07:35,0.00056,0.02295,Up,Up,1,0.00056
2021-04-07 07:40,0.00025,0.02284,Up,Up,1,0.00025
2021-04-07 07:45,1.99999,0.02293,Up,Up,1,1.99999
2021-04-07 07:50,0.00036,0.02287,Up,Up,1,0.00036
2021-04-07 07:55,-5.9999,0.02307,Up,Down,0,-5.9999
2021-04-07 08:00,-5.9999,0.02341,Up,Down,0,-5.9999
2021-04-07 08:05,-0.0004,0.02293,Up,Down,0,-0.0004
2021-04-07 08:10,-0.0006,0.02307,Up,Down,0,-0.0006
2021-04-07 08:15,-1.9999,0.02332,Up,Down,0,-1.9999
2021-04-07 08:20,1.99999,0.02367,Up,Up,1,1.99999
2021-04-07 08:25,0.00035,0.02266,Up,Up,1,0.00035
2021-04-07 08:30,0.00035,0.0233,Up,Up,1,0.00035
2021-04-07 08:35,0.00014,0.02281,Up,Up,1,0.00014
2021-04-07 08:40,0.00047,0.02273,Up,Up,1,0.00047
2021-04-07 08:45,0.00065,0.02269,Up,Up,1,0.00065
2021-04-07 08:50,-5.9999,0.02325,Up,Down,0,-5.9999
2021-04-07 08:55,-0.0001,0.0228,Up,Down,0,-0.0001
2021-04-07 09:00,0.00014,0.0227,Up,Up,1,0.00014
2021-04-07 09:05,-4.0,0.02268,Up,Down,0,-4.0
2021-04-07 09:10,-0.0004,0.02283,Up,Down,0,-0.0004
2021-04-07 09:15,9.0,0.02313,Up,Up,1,9.0
2021-04-07 09:20,-0.0001,0.02247,Up,Down,0,-0.0001
2021-04-07 09:25,-8.9999,0.02256,Up,Down,0,-8.9999
2021-04-07 09:30,0.00018,0.02289,Up,Up,1,0.00018
2021-04-07 09:35,-0.0003,0.02255,Up,Down,0,-0.0003
2021-04-07 09:40,0.00043,0.02285,Up,Up,1,0.00043
2021-04-07 09:45,-8.0,0.02316,Up,Down,0,-8.0
2021-04-07 09:50,0.00021,0.0228,Up,Up,1,0.00021
2021-04-07 09:55,-0.0001,0.02254,Up,Down,0,-0.0001
2021-04-07 10:00,0.00022,0.02271,Up,Up,1,0.00022
2021-04-07 10:05,0.00042,0.02253,Up,Up,1,0.00042
2021-04-07 10:10,-0.0001,0.02267,Up,Down,0,-0.0001
2021-04-07 10:15,8.99999,0.02255,Up,Up,1,8.99999
2021-04-07 10:20,-0.0002,0.0227,Up,Down,0,-0.0002
2021-04-07 10:25,0.00067,0.02274,Up,Up,1,0.00067
2021-04-07 10:30,-0.0002,0.02297,Up,Down,0,-0.0002
2021-04-07 10:35,-0.0001,0.02294,Up,Down,0,-0.0001
2021-04-07 10:40,0.00068,0.02282,Up,Up,1,0.00068
2021-04-07 10:45,-0.0001,0.02273,Up,Down,0,-0.0001
2021-04-07 10:50,-0.0002,0.02291,Up,Down,0,-0.0002
2021-04-07 10:55,-0.0002,0.02373,Up,Down,0,-0.0002
2021-04-07 11:00,0.00021,0.02366,Up,Up,1,0.00021
2021-04-07 11:05,-0.0004,0.0229,Up,Down,0,-0.0004
2021-04-07 11:10,0.00031,0.02354,Up,Up,1,0.00031
2021-04-07 11:15,-0.0002,0.02288,Up,Down,0,-0.0002
2021-04-07 11:20,0.00041,0.02318,Up,Up,1,0.00041
2021-04-07 11:25,-1.9999,0.02266,Up,Down,0,-1.9999
2021-04-07 11:30,0.00034,0.02253,Up,Up,1,0.00034
2021-04-07 11:35,1.99999,0.0225,Up,Up,1,1.99999
2021-04-07 11:40,4.0,0.02252,Up,Up,1,4.0
2021-04-07 11:45,-0.0003,0.02242,Up,Down,0,-0.0003
2021-04-07 11:50,-0.0002,0.02257,Up,Down,0,-0.0002
2021-04-07 11:55,-0.0005,0.02315,Up,Down,0,-0.0005
2021-04-07 12:00,-9.9999,0.0232,Up,Down,0,-9.9999
2021-04-07 12:05,5.99999,0.02277,Up,Up,1,5.99999
2021-04-07 12:10,-0.0002,0.02311,Up,Down,0,-0.0002
2021-04-07 12:15,-2.0,0.02362,Up,Down,0,-2.0
2021-04-07 12:20,1.0,0.02308,Up,Up,1,1.0
2021-04-07 12:25,0.0,0.02297,Up,Down,0,0.0
2021-04-07 12:30,-4.0,0.0229,Up,Down,0,-4.0
2021-04-07 12:35,7.0,0.02322,Up,Up,1,7.0
2021-04-07 12:40,-0.0002,0.023,Up,Down,0,-0.0002
2021-04-07 12:45,0.00029,0.02294,Up,Up,1,0.00029
2021-04-07 12:50,0.00023,0.02304,Up,Up,1,0.00023
2021-04-07 12:55,0.00011,0.02307,Up,Up,1,0.00011
2021-04-07 13:00,-0.0001,0.02311,Up,Down,0,-0.0001
2021-04-07 13:05,0.00014,0.02272,Up,Up,1,0.00014
2021-04-07 13:10,-0.0001,0.02264,Up,Down,0,-0.0001
2021-04-07 13:15,0.00014,0.02278,Up,Up,1,0.00014
2021-04-07 13:20,0.00093,0.02242,Up,Up,1,0.00093
2021-04-07 13:25,-0.0004,0.02324,Up,Down,0,-0.0004
2021-04-07 13:30,-0.0006,0.02341,Up,Down,0,-0.0006
2021-04-07 13:35,0.00038,0.02337,Up,Up,1,0.00038
2021-04-07 13:40,0.0006,0.02305,Up,Up,1,0.0006
2021-04-07 13:45,0.00012,0.02278,Up,Up,1,0.00012
2021-04-07 13:50,-0.0003,0.02323,Up,Down,0,-0.0003
2021-04-07 13:55,0.00046,0.02312,Up,Up,1,0.00046
2021-04-07 14:00,-0.0001,0.02355,Up,Down,0,-0.0001
2021-04-07 14:05,0.00051,0.02288,Up,Up,1,0.00051
2021-04-07 14:10,-1.0,0.02361,Up,Down,0,-1.0
2021-04-07 14:15,0.00036,0.02311,Up,Up,1,0.00036
2021-04-07 14:20,0.00042,0.02289,Up,Up,1,0.00042
2021-04-07 14:25,-0.0004,0.02356,Up,Down,0,-0.0004
2021-04-07 14:30,0.00045,0.02308,Up,Up,1,0.00045
2021-04-07 14:35,0.00056,0.02294,Up,Up,1,0.00056
2021-04-07 14:40,-0.0005,0.02299,Up,Down,0,-0.0005
2021-04-07 14:45,-0.0001,0.02361,Up,Down,0,-0.0001
2021-04-07 14:50,-0.0006,0.02327,Up,Down,0,-0.0006
2021-04-07 14:55,-0.0005,0.02428,Up,Down,0,-0.0005
2021-04-07 15:00,4.0,0.02362,Up,Up,1,4.0
2021-04-07 15:05,0.00062,0.02322,Up,Up,1,0.00062
2021-04-07 15:10,-0.0002,0.02288,Up,Down,0,-0.0002
2021-04-07 15:15,-0.0006,0.02267,Up,Down,0,-0.0006
2021-04-07 15:20,-5.0,0.02288,Up,Down,0,-5.0
2021-04-07 15:25,-4.0,0.02287,Up,Down,0,-4.0
2021-04-07 15:30,-7.0,0.02361,Up,Down,0,-7.0
2021-04-07 15:35,-0.0003,0.02281,Up,Down,0,-0.0003
2021-04-07 15:40,5.99999,0.02352,Up,Up,1,5.99999
2021-04-07 15:45,2.0,0.02304,Up,Up,1,2.0
2021-04-07 15:50,9.99999,0.02293,Up,Up,1,9.99999
2021-04-07 15:55,-0.0002,0.02293,Up,Down,0,-0.0002
2021-04-07 16:00,0.00035,0.02321,Up,Up,1,0.00035
2021-04-07 16:05,-0.0001,0.02252,Up,Down,0,-0.0001
2021-04-07 16:10,-0.0002,0.02233,Up,Down,0,-0.0002
2021-04-07 16:15,-8.0,0.02263,Up,Down,0,-8.0
2021-04-07 16:20,-0.0001,0.02321,Up,Down,0,-0.0001
2021-04-07 16:25,5.0,0.02233,Up,Up,1,5.0
2021-04-07 16:30,0.00011,0.02257,Up,Up,1,0.00011
2021-04-07 16:35,-8.0,0.0223,Up,Down,0,-8.0
2021-04-07 16:40,4.0,0.0225,Up,Up,1,4.0
2021-04-07 16:45,-0.0002,0.0227,Up,Down,0,-0.0002
2021-04-07 16:50,-9.9999,0.02255,Up,Down,0,-9.9999
2021-04-07 16:55,8.99999,0.02234,Up,Up,1,8.99999
2021-04-07 17:00,-0.0001,0.02242,Up,Down,0,-0.0001
2021-04-07 17:05,0.00026,0.02225,Up,Up,1,0.00026
2021-04-07 17:10,8.99999,0.02229,Up,Up,1,8.99999
2021-04-07 17:15,-4.0,0.02234,Up,Down,0,-4.0
2021-04-07 17:20,-8.0,0.0223,Up,Down,0,-8.0
2021-04-07 17:25,4.0,0.02234,Up,Up,1,4.0
2021-04-07 17:30,-5.9999,0.02224,Up,Down,0,-5.9999
2021-04-07 17:35,-8.0,0.02232,Up,Down,0,-8.0
2021-04-07 17:40,-0.0001,0.02223,Up,Down,0,-0.0001
2021-04-07 17:45,1.99999,0.02253,Up,Up,1,1.99999
2021-04-07 17:50,9.99999,0.02223,Up,Up,1,9.99999
2021-04-07 17:55,-0.0002,0.02231,Up,Down,0,-0.0002
2021-04-07 18:00,0.00038,0.02269,Up,Up,1,0.00038
2021-04-07 18:05,-8.9999,0.02284,Up,Down,0,-8.9999
2021-04-07 18:10,0.00015,0.02259,Up,Up,1,0.00015
2021-04-07 18:15,-0.0003,0.02244,Up,Down,0,-0.0003
2021-04-07 18:20,-0.0006,0.02255,Up,Down,0,-0.0006
2021-04-07 18:25,-0.0001,0.02305,Up,Down,0,-0.0001
2021-04-07 18:30,9.0,0.02272,Up,Up,1,9.0
2021-04-07 18:35,-0.0001,0.02262,Up,Down,0,-0.0001
2021-04-07 18:40,-0.0003,0.02257,Up,Down,0,-0.0003
2021-04-07 18:45,0.00017,0.02258,Up,Up,1,0.00017
2021-04-07 18:50,-0.0004,0.02256,Up,Down,0,-0.0004
2021-04-07 18:55,0.0002,0.0231,Up,Up,1,0.0002
2021-04-07 19:00,-0.0004,0.02242,Up,Down,0,-0.0004
2021-04-07 19:05,0.00017,0.02274,Up,Up,1,0.00017
2021-04-07 19:10,-9.9999,0.02253,Up,Down,0,-9.9999
2021-04-07 19:15,-0.0002,0.02249,Up,Down,0,-0.0002
2021-04-07 19:20,0.00015,0.02255,Up,Up,1,0.00015
2021-04-07 19:25,-5.9999,0.02235,Up,Down,0,-5.9999
2021-04-07 19:30,2.99999,0.02249,Up,Up,1,2.99999
2021-04-07 19:35,2.99999,0.02237,Up,Up,1,2.99999
2021-04-07 19:40,0.00039,0.02244,Up,Up,1,0.00039
2021-04-07 19:45,0.00021,0.02254,Up,Up,1,0.00021
2021-04-07 19:50,0.00032,0.02241,Up,Up,1,0.00032
2021-04-07 19:55,0.00017,0.0228,Up,Up,1,0.00017
2021-04-07 20:00,-0.0001,0.02233,Up,Down,0,-0.0001
2021-04-07 20:05,0.00022,0.02219,Up,Up,1,0.00022
2021-04-07 20:10,-0.0002,0.02211,Up,Down,0,-0.0002
2021-04-07 20:15,-1.0,0.0223,Up,Down,0,-1.0
2021-04-07 20:20,-7.9999,0.02232,Up,Down,0,-7.9999
2021-04-07 20:25,-0.0001,0.02214,Up,Down,0,-0.0001
2021-04-07 20:30,4.0,0.02215,Up,Up,1,4.0
2021-04-07 20:35,-1.0,0.01943,Up,Down,0,-1.0
2021-04-07 20:40,2.0,0.02002,Up,Up,1,2.0
2021-04-07 20:45,9.99999,0.01727,Up,Up,1,9.99999
2021-04-07 20:50,-0.0004,0.02218,Up,Down,0,-0.0004
2021-04-07 20:55,5.0,0.02261,Up,Up,1,5.0
2021-04-07 21:00,0.00018,0.02007,Up,Up,1,0.00018
2021-04-07 21:05,-7.0,0.01552,Up,Down,0,-7.0
2021-04-07 21:10,7.0,0.00206,Up,Up,1,7.0
2021-04-07 21:15,-0.0001,0.00601,Up,Down,0,-0.0001
2021-04-07 21:20,9.99999,-0.0008,Down,Up,0,0.0
2021-04-07 21:25,0.00024,0.00603,Up,Up,1,0.00024
2021-04-07 21:30,-7.0,0.006,Up,Down,0,-7.0
2021-04-07 21:35,-9.9999,0.01552,Up,Down,0,-9.9999
2021-04-07 21:40,7.0,0.01711,Up,Up,1,7.0
2021-04-07 21:45,1.99999,0.02213,Up,Up,1,1.99999
2021-04-07 21:50,0.0,0.01982,Up,Down,0,0.0
2021-04-07 21:55,0.00019,0.02178,Up,Up,1,0.00019
2021-04-07 22:00,-9.0,0.02223,Up,Down,0,-9.0
2021-04-07 22:05,7.0,0.02219,Up,Up,1,7.0
2021-04-07 22:10,8.0,0.02216,Up,Up,1,8.0
2021-04-07 22:15,0.00012,0.02242,Up,Up,1,0.00012
2021-04-07 22:20,-0.0001,0.02222,Up,Down,0,-0.0001
2021-04-07 22:25,3.99999,0.02221,Up,Up,1,3.99999
2021-04-07 22:30,0.0,0.02217,Up,Down,0,0.0
2021-04-07 22:35,0.0,0.01903,Up,Down,0,0.0
2021-04-07 22:40,-1.9999,0.01981,Up,Down,0,-1.9999
2021-04-07 22:45,-0.0001,0.01923,Up,Down,0,-0.0001
